18022,8111,1,640,2005-08-14 20:38:09.917247+00,64.81.32.164
18027,8116,1,640,2005-08-14 20:38:11.085976+00,64.81.32.164
18028,8117,1,640,2005-08-14 20:38:11.201768+00,64.81.32.164
21282,8822,8,640,2005-08-22 23:18:43.422547+00,pom-nat-84-27.pomona.edu
21635,8822,8,640,2005-08-23 07:44:18.875707+00,64.81.32.164
21201,8822,8,640,2005-08-22 21:15:18.902123+00,pom-nat-84-27.pomona.edu
21815,8822,8,640,2005-08-23 07:52:03.204938+00,64.81.32.164
21719,8822,8,640,2005-08-23 07:50:21.37117+00,64.81.32.164
21721,8822,8,640,2005-08-23 07:50:26.315713+00,64.81.32.164
22022,8822,8,640,2005-08-23 08:12:51.890706+00,64.81.32.164
22090,8822,8,640,2005-08-23 08:16:08.119949+00,64.81.32.164
22959,7,1,450,2005-08-23 12:51:31.616458+00,crawl-66-249-66-106.googlebot.com
24143,8822,8,640,2005-08-24 06:00:25.31035+00,64.81.32.164
23116,3334,1,450,2005-08-23 13:16:45.092016+00,crawl-66-249-66-106.googlebot.com
23235,70,1,450,2005-08-23 13:27:12.136885+00,crawl-66-249-66-106.googlebot.com
23570,69,1,450,2005-08-23 14:09:44.319486+00,crawl-66-249-66-106.googlebot.com
24063,8822,8,640,2005-08-24 04:32:16.476533+00,64.81.32.164
24347,8822,8,640,2005-08-24 06:13:43.109351+00,64.81.32.164
24396,8822,8,640,2005-08-24 08:08:47.089312+00,64.81.32.164
24786,8822,1,640,2005-08-25 03:50:02.815639+00,64.81.32.164
24255,8822,8,640,2005-08-24 06:07:51.267357+00,64.81.32.164
24573,8822,8,640,2005-08-24 08:54:36.26714+00,64.81.32.164
24447,8822,8,640,2005-08-24 08:09:17.503972+00,64.81.32.164
24574,8822,8,640,2005-08-24 08:54:48.31398+00,64.81.32.164
24858,8822,1,640,2005-08-25 05:24:33.095229+00,c-24-130-234-36.hsd1.ca.comcast.net
24502,8822,8,640,2005-08-24 08:20:55.230547+00,64.81.32.164
24959,8822,1,640,2005-08-26 09:10:17.456464+00,64.81.32.164
24732,8822,8,640,2005-08-24 10:24:40.258581+00,64.81.32.164
27238,8822,1,640,2005-09-08 20:37:12.772735+00,c-24-10-180-223.hsd1.ut.comcast.net
26710,32,1,640,2005-09-02 04:26:17.39705+00,c-24-130-173-14.hsd1.ca.comcast.net
30749,7,1,450,2005-09-28 23:00:31.10779+00,crawl-66-249-66-116.googlebot.com
30133,7506,1,640,2005-09-27 06:42:12.63169+00,64.81.32.164
30451,3334,1,450,2005-09-28 21:57:04.204562+00,crawl-66-249-66-116.googlebot.com
31801,70,1,450,2005-09-29 05:11:41.265948+00,crawl-66-249-66-116.googlebot.com
34618,8822,8,640,2005-10-14 07:35:11.0198+00,64.81.32.164
31709,69,1,450,2005-09-29 01:13:08.462705+00,crawl-66-249-66-116.googlebot.com
32218,7,1,640,2005-10-01 20:11:29.06934+00,cache-rtc-ac06.proxy.aol.com
34643,8822,8,640,2005-10-14 07:37:34.853635+00,64.81.32.164
34686,8822,8,640,2005-10-14 09:59:55.358834+00,64.81.32.164
34690,8822,8,640,2005-10-14 10:00:11.584132+00,64.81.32.164
38512,113,1,640,2005-10-27 07:10:33.083621+00,c-24-30-122-231.hsd1.ca.comcast.net
42005,7,1,640,2005-11-17 08:30:36.700655+00,64.81.32.164
42197,9709,8,640,2005-11-20 07:23:04.805083+00,64.81.32.164
42218,9709,1,640,2005-11-20 08:01:03.40405+00,64.81.32.164
42225,9709,1,640,2005-11-20 08:04:44.473821+00,64.81.32.164
42226,9709,1,640,2005-11-20 08:06:48.640366+00,linus.cs.pomona.edu
42227,9709,1,1280,2005-11-20 08:07:08.15117+00,linus.cs.pomona.edu
42228,9706,1,1280,2005-11-20 08:07:39.716999+00,linus.cs.pomona.edu
42243,9709,1,640,2005-11-20 14:47:24.419397+00,adsl-68-22-242-36.dsl.bltnin.ameritech.net
42246,9706,1,640,2005-11-20 14:47:37.502262+00,adsl-68-22-242-36.dsl.bltnin.ameritech.net
42250,9701,1,640,2005-11-20 14:48:00.262335+00,adsl-68-22-242-36.dsl.bltnin.ameritech.net
42252,9709,1,640,2005-11-20 22:58:11.450454+00,c-24-127-62-237.hsd1.ca.comcast.net
42200,9706,8,640,2005-11-20 07:25:33.410305+00,64.81.32.164
42204,9709,8,640,2005-11-20 07:27:49.147994+00,64.81.32.164
42209,9701,8,640,2005-11-20 07:30:15.106399+00,64.81.32.164
42452,9709,1,640,2005-11-21 21:46:23.252876+00,90-72.res.pomona.edu
42317,9709,1,640,2005-11-21 17:41:20.990969+00,atla.hwr.Arizona.EDU
42330,9709,1,640,2005-11-21 21:06:01.342599+00,pom-nat-84-186.pomona.edu
42331,9709,1,640,2005-11-21 21:06:52.118864+00,pom-nat-84-186.pomona.edu
42334,9706,1,640,2005-11-21 21:08:11.429933+00,pom-nat-84-186.pomona.edu
42339,9701,1,640,2005-11-21 21:09:07.895505+00,pom-nat-84-186.pomona.edu
42340,9709,1,640,2005-11-21 21:09:38.370319+00,pom-nat-84-186.pomona.edu
42342,9709,1,640,2005-11-21 21:24:37.553902+00,90-72.res.pomona.edu
42345,9706,1,640,2005-11-21 21:25:31.327682+00,90-72.res.pomona.edu
42350,9701,1,640,2005-11-21 21:26:36.520136+00,90-72.res.pomona.edu
42355,9706,1,640,2005-11-21 21:27:15.770657+00,90-72.res.pomona.edu
42358,9709,1,640,2005-11-21 21:27:38.247365+00,90-72.res.pomona.edu
42361,9706,1,640,2005-11-21 21:28:22.594197+00,90-72.res.pomona.edu
42366,9701,1,640,2005-11-21 21:29:01.056574+00,90-72.res.pomona.edu
42368,9701,1,640,2005-11-21 21:30:04.266746+00,90-72.res.pomona.edu
42386,9701,1,640,2005-11-21 21:33:06.051937+00,90-72.res.pomona.edu
42389,9709,1,640,2005-11-21 21:33:15.179387+00,90-72.res.pomona.edu
42529,9709,1,640,2005-11-21 22:07:39.311523+00,cpe-66-8-146-31.hawaii.res.rr.com
42455,9706,1,640,2005-11-21 21:46:37.743251+00,90-72.res.pomona.edu
42760,9706,1,640,2005-11-22 02:57:06.711497+00,204.60.218.25
42621,9709,1,640,2005-11-21 23:01:10.075406+00,pom-nat-84-27.pomona.edu
42626,9709,1,640,2005-11-21 23:05:43.539154+00,pom-nat-84-27.pomona.edu
42633,9709,1,640,2005-11-21 23:06:23.636891+00,pom-nat-84-27.pomona.edu
42641,9709,1,640,2005-11-22 01:55:16.847026+00,65.57.245.11
42780,9709,1,640,2005-11-22 08:02:31.342479+00,90-72.res.pomona.edu
42783,9706,1,640,2005-11-22 08:02:54.331262+00,90-72.res.pomona.edu
42788,9701,1,640,2005-11-22 08:03:32.071538+00,90-72.res.pomona.edu
42678,9709,1,640,2005-11-22 02:53:36.26552+00,204.60.218.25
42703,9701,1,640,2005-11-22 02:54:40.118814+00,204.60.218.25
42793,9709,1,640,2005-11-22 08:04:13.986023+00,90-72.res.pomona.edu
42797,9709,1,640,2005-11-22 08:04:51.762148+00,90-72.res.pomona.edu
42986,9709,1,640,2005-11-22 08:18:48.196428+00,90-72.res.pomona.edu
42989,9706,1,640,2005-11-22 08:18:56.51635+00,90-72.res.pomona.edu
42992,9701,1,640,2005-11-22 08:19:03.581237+00,90-72.res.pomona.edu
43015,7506,1,640,2005-11-22 08:20:38.647849+00,90-72.res.pomona.edu
43081,9701,1,640,2005-11-22 09:34:29.998374+00,64.81.32.164
43101,9701,1,640,2005-11-22 09:36:19.95666+00,64.81.32.164
43132,9709,1,640,2005-11-22 20:10:42.506048+00,user-vc8frck.biz.mindspring.com
43135,9706,1,640,2005-11-22 20:11:20.620041+00,user-vc8frck.biz.mindspring.com
43142,9701,1,640,2005-11-22 20:11:53.354066+00,user-vc8frck.biz.mindspring.com
43171,9709,1,640,2005-11-22 22:54:04.912925+00,90-72.res.pomona.edu
43174,9706,1,640,2005-11-22 22:54:18.390744+00,90-72.res.pomona.edu
43395,7,1,450,2005-11-22 23:59:26.350388+00,crawl-66-249-72-113.googlebot.com
43536,9709,1,640,2005-11-23 00:17:49.869568+00,pool-71-110-242-3.lsanca.dsl-w.verizon.net
43537,9709,1,640,2005-11-23 00:18:09.631887+00,pool-71-110-242-3.lsanca.dsl-w.verizon.net
43540,9706,1,640,2005-11-23 00:18:37.930026+00,pool-71-110-242-3.lsanca.dsl-w.verizon.net
43544,9701,1,640,2005-11-23 00:19:02.926408+00,pool-71-110-242-3.lsanca.dsl-w.verizon.net
43576,70,1,450,2005-11-23 00:29:42.35666+00,crawl-66-249-72-113.googlebot.com
44192,69,1,450,2005-11-23 01:46:40.145344+00,crawl-66-249-72-113.googlebot.com
44476,3334,1,450,2005-11-23 03:37:48.995342+00,crawl-66-249-72-113.googlebot.com
44682,9701,1,640,2005-11-23 22:07:13.530935+00,pcp01268872pcs.midltn01.ct.comcast.net
44686,9709,1,640,2005-11-24 00:45:17.010329+00,pom-nat-84-27.pomona.edu
44732,9709,1,640,2005-11-27 05:53:00.156173+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44735,9706,1,640,2005-11-27 05:53:30.907396+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44737,9706,1,640,2005-11-27 05:53:41.95173+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44742,9701,1,640,2005-11-27 05:56:30.134007+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44744,9701,1,640,2005-11-27 05:56:55.575525+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44760,9709,1,640,2005-11-27 07:34:06.209663+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44763,9706,1,640,2005-11-27 07:34:48.881126+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44770,9701,1,640,2005-11-27 07:37:42.712985+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44772,9701,1,640,2005-11-27 07:38:13.237188+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44777,9706,1,640,2005-11-27 07:38:31.793676+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44780,9709,1,640,2005-11-27 07:38:40.934116+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44782,9709,1,640,2005-11-27 07:38:54.429085+00,adsl-63-195-115-5.dsl.snfc21.pacbell.net
44997,9709,1,640,2005-12-01 07:38:41.231686+00,c-69-181-123-215.hsd1.ca.comcast.net
45397,7,1,640,2005-12-05 10:28:21.857949+00,64.81.32.164
45007,9706,1,640,2005-12-01 07:39:30.885938+00,c-69-181-123-215.hsd1.ca.comcast.net
45010,9709,1,640,2005-12-01 07:40:20.866086+00,c-69-181-123-215.hsd1.ca.comcast.net
45013,9706,1,640,2005-12-01 07:40:35.163391+00,c-69-181-123-215.hsd1.ca.comcast.net
45014,9706,1,640,2005-12-01 07:40:44.880645+00,c-69-181-123-215.hsd1.ca.comcast.net
45020,9701,1,640,2005-12-01 07:41:18.687214+00,c-69-181-123-215.hsd1.ca.comcast.net
45044,9709,1,640,2005-12-02 00:31:36.967527+00,d149-67-87-9.clv.wideopenwest.com
45045,9709,1,640,2005-12-02 00:31:37.077409+00,d149-67-87-9.clv.wideopenwest.com
45394,9701,1,640,2005-12-05 10:27:29.574304+00,64.81.32.164
45478,9701,1,640,2005-12-06 04:16:24.673163+00,66.229.44.196
45558,113,1,640,2005-12-06 21:51:26.144862+00,12-221-94-13.client.insightBB.com
45566,3681,1,640,2005-12-06 21:57:48.54833+00,12-221-94-13.client.insightBB.com
45586,113,1,640,2005-12-06 22:05:04.81738+00,12-221-94-13.client.insightBB.com
45689,6638,8,640,2005-12-07 11:17:23.423033+00,64.81.32.164
45690,6638,8,640,2005-12-07 11:17:27.479867+00,64.81.32.164
45750,9709,1,640,2005-12-08 10:23:57.445783+00,64.81.32.164
45803,9701,1,640,2005-12-08 10:39:13.732345+00,64.81.32.164
45822,9709,1,640,2005-12-08 10:40:48.728817+00,64.81.32.164
45833,9701,1,640,2005-12-08 10:41:43.698659+00,64.81.32.164
45837,9706,1,640,2005-12-08 10:42:03.704489+00,64.81.32.164
45932,9706,1,640,2005-12-08 23:44:01.199456+00,64.122.5.250
45956,9709,1,640,2005-12-08 23:44:57.370577+00,64.122.5.250
46014,9709,1,640,2005-12-08 23:48:27.037691+00,64.122.5.250
46057,9709,1,640,2005-12-09 02:11:46.43463+00,d60-65-218-201.col.wideopenwest.com
46281,9709,1,640,2005-12-10 08:36:06.194127+00,c-69-181-123-215.hsd1.ca.comcast.net
46284,9706,1,640,2005-12-10 08:37:28.303296+00,c-69-181-123-215.hsd1.ca.comcast.net
46289,9701,1,640,2005-12-10 08:37:53.52388+00,c-69-181-123-215.hsd1.ca.comcast.net
46610,9709,1,640,2005-12-13 01:33:33.383917+00,pom-nat-84-27.pomona.edu
46614,9706,1,640,2005-12-13 01:33:55.120304+00,pom-nat-84-27.pomona.edu
46619,9701,1,640,2005-12-13 01:34:20.419318+00,pom-nat-84-27.pomona.edu
47970,9709,1,640,2005-12-16 07:17:32.673478+00,64.81.32.164
47973,9709,1,640,2005-12-16 07:38:20.643912+00,64.81.32.164
47974,9709,1,640,2005-12-16 07:38:25.703022+00,64.81.32.164
47994,9709,1,640,2005-12-16 08:15:51.862122+00,64.81.32.164
47995,9709,1,640,2005-12-16 08:16:07.465533+00,64.81.32.164
47996,9709,1,640,2005-12-16 08:17:27.442273+00,64.81.32.164
47997,9709,1,640,2005-12-16 08:17:53.553584+00,64.81.32.164
47998,9706,1,640,2005-12-16 08:18:39.098786+00,64.81.32.164
47999,9706,1,640,2005-12-16 08:21:20.887647+00,64.81.32.164
48001,9701,1,640,2005-12-16 08:22:06.388249+00,64.81.32.164
48011,9709,1,640,2005-12-16 08:28:37.556359+00,64.81.32.164
48060,9709,1,640,2005-12-16 09:18:18.869847+00,pool-71-116-166-19.lsanca.dsl-w.verizon.net
48069,9706,1,640,2005-12-16 09:18:38.066771+00,pool-71-116-166-19.lsanca.dsl-w.verizon.net
48078,9701,1,640,2005-12-16 09:18:57.506691+00,pool-71-116-166-19.lsanca.dsl-w.verizon.net
48407,3334,1,450,2005-12-16 16:00:20.877539+00,crawl-66-249-65-171.googlebot.com
48870,69,1,450,2005-12-16 17:17:39.822311+00,crawl-66-249-65-171.googlebot.com
49311,7,1,450,2005-12-16 18:08:44.309579+00,crawl-66-249-65-171.googlebot.com
49545,70,1,450,2005-12-16 18:40:59.500353+00,crawl-66-249-65-171.googlebot.com
50421,9709,1,640,2005-12-18 03:54:42.575584+00,66.229.44.196
50422,9709,1,450,2005-12-18 03:54:46.13426+00,66.229.44.196
50698,9706,1,640,2005-12-19 02:37:00.324166+00,mail.chadwick-k12.com
50725,9709,1,640,2005-12-19 15:45:48.845925+00,bluestringsoup.physics.ox.ac.uk
50728,9706,1,640,2005-12-19 15:46:06.714626+00,bluestringsoup.physics.ox.ac.uk
50733,9701,1,640,2005-12-19 15:46:28.620955+00,bluestringsoup.physics.ox.ac.uk
50748,70,1,640,2005-12-19 22:00:11.857055+00,han01cs.han.telia.se
50873,9709,1,640,2005-12-20 20:53:10.512823+00,69.177.111.168
50876,9706,1,640,2005-12-20 20:53:24.075146+00,69.177.111.168
50880,9701,1,640,2005-12-20 20:53:46.023606+00,69.177.111.168
52615,7506,8,640,2006-01-01 23:53:23.229177+00,64.81.32.164
52620,7506,8,640,2006-01-01 23:54:03.384913+00,64.81.32.164
53108,9709,1,450,2006-01-02 19:00:35.410262+00,cpe-66-8-146-31.hawaii.res.rr.com
53696,9709,1,640,2006-01-04 06:23:11.788418+00,24.130.12.120
53737,69,1,450,2006-01-04 14:14:53.387207+00,crawl-66-249-72-52.googlebot.com
53756,9709,1,640,2006-01-04 14:17:55.617481+00,c-66-30-246-88.hsd1.ma.comcast.net
53759,9706,1,640,2006-01-04 14:18:12.758065+00,c-66-30-246-88.hsd1.ma.comcast.net
53764,9701,1,640,2006-01-04 14:18:29.827998+00,c-66-30-246-88.hsd1.ma.comcast.net
53886,70,1,450,2006-01-04 15:12:18.777174+00,crawl-66-249-72-52.googlebot.com
54026,3334,1,450,2006-01-04 15:53:55.25032+00,crawl-66-249-72-52.googlebot.com
54541,7,1,450,2006-01-04 17:29:59.461348+00,crawl-66-249-72-52.googlebot.com
55626,7506,1,640,2006-01-06 18:03:50.685948+00,rrcs-66-91-150-211.west.biz.rr.com
65923,69,1,450,2006-02-17 17:20:34.947391+00,crawl-66-249-72-108.googlebot.com
66252,70,1,450,2006-02-17 18:36:49.020002+00,crawl-66-249-72-108.googlebot.com
66657,3334,1,450,2006-02-17 19:22:15.072247+00,crawl-66-249-72-108.googlebot.com
